Query	KO_ID	KO_name,KO_definition	Hyperlink	Paths
Glyma.16G093900	K04733	IRAK4; interleukin-1 receptor-associated kinase 4 [EC:2.7.11.1]	http://www.genome.jp/dbget-bin/www_bget?ko:K04733	ko04010;ko04064;ko04620;ko04621;ko04624;ko04722;ko05130;ko05132;ko05133;ko05135;ko05140;ko05142;ko05145;ko05152;ko05161;ko05162;ko05164;ko05168;ko05169;ko05170
Glyma.16G094100	K23869	GALS; galactan beta-1,4-galactosyltransferase [EC:2.4.1.-]	http://www.genome.jp/dbget-bin/www_bget?ko:K23869	_
Glyma.16G094500	K05758	ARPC2; actin related protein 2/3 complex, subunit 2	http://www.genome.jp/dbget-bin/www_bget?ko:K05758	ko04144;ko04666;ko04810;ko05100;ko05130;ko05131;ko05132
Glyma.16G095200	K09060	GBF; plant G-box-binding factor	http://www.genome.jp/dbget-bin/www_bget?ko:K09060	_
Glyma.16G095500	K12842	SR140; U2-associated protein SR140	http://www.genome.jp/dbget-bin/www_bget?ko:K12842	ko03040
Glyma.16G095800	K20871	IRX14; putative beta-1,4-xylosyltransferase IRX14 [EC:2.4.2.-]	http://www.genome.jp/dbget-bin/www_bget?ko:K20871	_
Glyma.16G095900	K22422	DONSON; protein downstream neighbor of Son	http://www.genome.jp/dbget-bin/www_bget?ko:K22422	_
Glyma.16G096000	K07765	MBTPS2; S2P endopeptidase [EC:3.4.24.85]	http://www.genome.jp/dbget-bin/www_bget?ko:K07765	ko04141
Glyma.16G096500	K01937	pyrG, CTPS; CTP synthase [EC:6.3.4.2]	http://www.genome.jp/dbget-bin/www_bget?ko:K01937	ko00240;ko01100
Glyma.16G096600	K20715	PHOT; phototropin [EC:2.7.11.1]	http://www.genome.jp/dbget-bin/www_bget?ko:K20715	_
Glyma.16G096700	K16616	PARP8; actin-related protein 8, plant	http://www.genome.jp/dbget-bin/www_bget?ko:K16616	_
Glyma.16G096800	K14827	IPI1, TEX10; pre-rRNA-processing protein IPI1	http://www.genome.jp/dbget-bin/www_bget?ko:K14827	_
Glyma.16G096900	K04733	IRAK4; interleukin-1 receptor-associated kinase 4 [EC:2.7.11.1]	http://www.genome.jp/dbget-bin/www_bget?ko:K04733	ko04010;ko04064;ko04620;ko04621;ko04624;ko04722;ko05130;ko05132;ko05133;ko05135;ko05140;ko05142;ko05145;ko05152;ko05161;ko05162;ko05164;ko05168;ko05169;ko05170
Glyma.16G097200	K01188	E3.2.1.21; beta-glucosidase [EC:3.2.1.21]	http://www.genome.jp/dbget-bin/www_bget?ko:K01188	ko00460;ko00500;ko00940;ko01100;ko01110
Glyma.16G098000	K04040	chlG, bchG; chlorophyll/bacteriochlorophyll a synthase [EC:2.5.1.62 2.5.1.133]	http://www.genome.jp/dbget-bin/www_bget?ko:K04040	ko00860;ko01100;ko01110
Glyma.16G098100	K01255	CARP, pepA; leucyl aminopeptidase [EC:3.4.11.1]	http://www.genome.jp/dbget-bin/www_bget?ko:K01255	ko00480;ko01100
Glyma.16G099100	K14827	IPI1, TEX10; pre-rRNA-processing protein IPI1	http://www.genome.jp/dbget-bin/www_bget?ko:K14827	_
Glyma.16G099300	K14617	LMBRD1; LMBR1 domain-containing protein 1	http://www.genome.jp/dbget-bin/www_bget?ko:K14617	ko04977
Glyma.16G099600	K13448	CML; calcium-binding protein CML	http://www.genome.jp/dbget-bin/www_bget?ko:K13448	ko04626
Glyma.16G099700	K01530	E7.6.2.1; phospholipid-translocating ATPase [EC:7.6.2.1]	http://www.genome.jp/dbget-bin/www_bget?ko:K01530	_
Glyma.16G099800	K15889	PCME; prenylcysteine alpha-carboxyl methylesterase [EC:3.1.1.-]	http://www.genome.jp/dbget-bin/www_bget?ko:K15889	ko00900;ko01100;ko01110;ko01120;ko01130
Glyma.16G100200	K11420	EHMT; [histone H3]-lysine9 N-trimethyltransferase EHMT [EC:2.1.1.355]	http://www.genome.jp/dbget-bin/www_bget?ko:K11420	ko00310;ko01100;ko04211
Glyma.16G101100	K05292	PIGT; GPI-anchor transamidase subunit T	http://www.genome.jp/dbget-bin/www_bget?ko:K05292	ko00563;ko01100
Glyma.16G101500	K18670	YAK1; dual specificity protein kinase YAK1 [EC:2.7.12.1]	http://www.genome.jp/dbget-bin/www_bget?ko:K18670	_
Glyma.16G101800	K04733	IRAK4; interleukin-1 receptor-associated kinase 4 [EC:2.7.11.1]	http://www.genome.jp/dbget-bin/www_bget?ko:K04733	ko04010;ko04064;ko04620;ko04621;ko04624;ko04722;ko05130;ko05132;ko05133;ko05135;ko05140;ko05142;ko05145;ko05152;ko05161;ko05162;ko05164;ko05168;ko05169;ko05170
Glyma.16G102300	K13094	RBM5_10; RNA-binding protein 5/10	http://www.genome.jp/dbget-bin/www_bget?ko:K13094	_
Glyma.16G102600	K06689	UBE2D, UBC4, UBC5; ubiquitin-conjugating enzyme E2 D [EC:2.3.2.23]	http://www.genome.jp/dbget-bin/www_bget?ko:K06689	ko04013;ko04120;ko04141;ko04624;ko05131
Glyma.16G103100	K06689	UBE2D, UBC4, UBC5; ubiquitin-conjugating enzyme E2 D [EC:2.3.2.23]	http://www.genome.jp/dbget-bin/www_bget?ko:K06689	ko04013;ko04120;ko04141;ko04624;ko05131
Glyma.16G103200	K06689	UBE2D, UBC4, UBC5; ubiquitin-conjugating enzyme E2 D [EC:2.3.2.23]	http://www.genome.jp/dbget-bin/www_bget?ko:K06689	ko04013;ko04120;ko04141;ko04624;ko05131
Glyma.16G103500	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	http://www.genome.jp/dbget-bin/www_bget?ko:K00558	ko00270;ko01100;ko05206
Glyma.16G103900	K21568	PLR; pinoresinol/lariciresinol reductase [EC:1.23.1.1 1.23.1.2 1.23.1.3 1.23.1.4]	http://www.genome.jp/dbget-bin/www_bget?ko:K21568	ko00998;ko01110
Glyma.16G104600	K08829	MAK; male germ cell-associated kinase [EC:2.7.11.22]	http://www.genome.jp/dbget-bin/www_bget?ko:K08829	_
Glyma.16G105100	K22048	MSL4S; mechanosensitive ion channel protein 4/5/6/7/8/9/10	http://www.genome.jp/dbget-bin/www_bget?ko:K22048	_
Glyma.16G105300	K15449	TYW1; tRNA wybutosine-synthesizing protein 1 [EC:4.1.3.44]	http://www.genome.jp/dbget-bin/www_bget?ko:K15449	_
Glyma.16G105400	K21843	TTC7; tetratricopeptide repeat protein 7	http://www.genome.jp/dbget-bin/www_bget?ko:K21843	_
Glyma.16G105800	K23880	RETREG; reticulophagy regulator	http://www.genome.jp/dbget-bin/www_bget?ko:K23880	_
Glyma.16G105851	K23880	RETREG; reticulophagy regulator	http://www.genome.jp/dbget-bin/www_bget?ko:K23880	_
Glyma.16G106200	K23880	RETREG; reticulophagy regulator	http://www.genome.jp/dbget-bin/www_bget?ko:K23880	_
Glyma.16G106300	K02873	RP-L13e, RPL13; large subunit ribosomal protein L13e	http://www.genome.jp/dbget-bin/www_bget?ko:K02873	ko03010
Glyma.16G106800	K04733	IRAK4; interleukin-1 receptor-associated kinase 4 [EC:2.7.11.1]	http://www.genome.jp/dbget-bin/www_bget?ko:K04733	ko04010;ko04064;ko04620;ko04621;ko04624;ko04722;ko05130;ko05132;ko05133;ko05135;ko05140;ko05142;ko05145;ko05152;ko05161;ko05162;ko05164;ko05168;ko05169;ko05170
Glyma.16G107200	K22422	DONSON; protein downstream neighbor of Son	http://www.genome.jp/dbget-bin/www_bget?ko:K22422	_
Glyma.16G107300	K19882	NOTUM; O-palmitoleoyl-L-serine hydrolase [EC:3.1.1.98]	http://www.genome.jp/dbget-bin/www_bget?ko:K19882	ko04310
Glyma.16G107500	K19882	NOTUM; O-palmitoleoyl-L-serine hydrolase [EC:3.1.1.98]	http://www.genome.jp/dbget-bin/www_bget?ko:K19882	ko04310
Glyma.16G107600	K19882	NOTUM; O-palmitoleoyl-L-serine hydrolase [EC:3.1.1.98]	http://www.genome.jp/dbget-bin/www_bget?ko:K19882	ko04310
Glyma.16G108900	K17756	FAO3; long-chain-alcohol oxidase [EC:1.1.3.20]	http://www.genome.jp/dbget-bin/www_bget?ko:K17756	_
Glyma.16G109000	K15255	PIF1; ATP-dependent DNA helicase PIF1 [EC:3.6.4.12]	http://www.genome.jp/dbget-bin/www_bget?ko:K15255	_
Glyma.16G109200	K12400	AP4E1; AP-4 complex subunit epsilon-1	http://www.genome.jp/dbget-bin/www_bget?ko:K12400	ko04142
Glyma.16G109300	K09843	CYP707A; (+)-abscisic acid 8'-hydroxylase [EC:1.14.14.137]	http://www.genome.jp/dbget-bin/www_bget?ko:K09843	ko00906
Glyma.16G109700	K20784	XEG113; arabinosyltransferase [EC:2.4.2.-]	http://www.genome.jp/dbget-bin/www_bget?ko:K20784	ko00514
Glyma.16G110900	K13511	TAZ; monolysocardiolipin acyltransferase [EC:2.3.1.-]	http://www.genome.jp/dbget-bin/www_bget?ko:K13511	ko00564
Glyma.16G111500	K08832	SRPK3, STK23; serine/threonine-protein kinase SRPK3 [EC:2.7.11.1]	http://www.genome.jp/dbget-bin/www_bget?ko:K08832	_
Glyma.16G111700	K05387	GRIP; glutamate receptor, ionotropic, plant	http://www.genome.jp/dbget-bin/www_bget?ko:K05387	_
Glyma.16G111800	K08852	ERN1; serine/threonine-protein kinase/endoribonuclease IRE1 [EC:2.7.11.1 3.1.26.-]	http://www.genome.jp/dbget-bin/www_bget?ko:K08852	ko04140;ko04141;ko04210;ko04932;ko05010;ko05016;ko05017
Glyma.16G111900	K08472	MLO; mlo protein	http://www.genome.jp/dbget-bin/www_bget?ko:K08472	_
Glyma.16G112200	K19040	ATL76S; E3 ubiquitin-protein ligase ATL10/75/76/77/78 [EC:2.3.2.27]	http://www.genome.jp/dbget-bin/www_bget?ko:K19040	_
Glyma.16G112300	K23878	AAGAB; alpha- and gamma-adaptin-binding protein p34	http://www.genome.jp/dbget-bin/www_bget?ko:K23878	_
Glyma.16G112600	K23880	RETREG; reticulophagy regulator	http://www.genome.jp/dbget-bin/www_bget?ko:K23880	_
Glyma.16G112800	K15216	RRN3, TIFIA; RNA polymerase I-specific transcription initiation factor RRN3	http://www.genome.jp/dbget-bin/www_bget?ko:K15216	_
Glyma.16G112900	K20308	TRAPPC11; trafficking protein particle complex subunit 11	http://www.genome.jp/dbget-bin/www_bget?ko:K20308	_
Glyma.16G113000	K00021	HMGCR; hydroxymethylglutaryl-CoA reductase (NADPH) [EC:1.1.1.34]	http://www.genome.jp/dbget-bin/www_bget?ko:K00021	ko00900;ko01100;ko01110;ko01130;ko04152;ko04976
Glyma.16G113100	K00384	trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]	http://www.genome.jp/dbget-bin/www_bget?ko:K00384	ko00450
Glyma.16G114500	K07466	RFA1, RPA1, rpa; replication factor A1	http://www.genome.jp/dbget-bin/www_bget?ko:K07466	ko03030;ko03420;ko03430;ko03440;ko03460
Glyma.16G114700	K04460	PPP5C; serine/threonine-protein phosphatase 5 [EC:3.1.3.16]	http://www.genome.jp/dbget-bin/www_bget?ko:K04460	ko04010
Glyma.16G115500	K07088	K07088; uncharacterized protein	http://www.genome.jp/dbget-bin/www_bget?ko:K07088	_
Glyma.16G115600	K01455	E3.5.1.49; formamidase [EC:3.5.1.49]	http://www.genome.jp/dbget-bin/www_bget?ko:K01455	ko00460;ko00630;ko00910;ko01100;ko01200
Glyma.16G115700	K22848	DGAT2; diacylglycerol O-acyltransferase 2, plant [EC:2.3.1.20]	http://www.genome.jp/dbget-bin/www_bget?ko:K22848	ko00561;ko01100
Glyma.16G115800	K22848	DGAT2; diacylglycerol O-acyltransferase 2, plant [EC:2.3.1.20]	http://www.genome.jp/dbget-bin/www_bget?ko:K22848	ko00561;ko01100
Glyma.16G116500	K22384	WRB, GET1; tail-anchored protein insertion receptor	http://www.genome.jp/dbget-bin/www_bget?ko:K22384	_
Glyma.16G116600	K12898	HNRNPF_H; heterogeneous nuclear ribonucleoprotein F/H	http://www.genome.jp/dbget-bin/www_bget?ko:K12898	_
Glyma.16G116866	K07466	RFA1, RPA1, rpa; replication factor A1	http://www.genome.jp/dbget-bin/www_bget?ko:K07466	ko03030;ko03420;ko03430;ko03440;ko03460
Glyma.16G117200	K04733	IRAK4; interleukin-1 receptor-associated kinase 4 [EC:2.7.11.1]	http://www.genome.jp/dbget-bin/www_bget?ko:K04733	ko04010;ko04064;ko04620;ko04621;ko04624;ko04722;ko05130;ko05132;ko05133;ko05135;ko05140;ko05142;ko05145;ko05152;ko05161;ko05162;ko05164;ko05168;ko05169;ko05170
Glyma.16G117400	K04733	IRAK4; interleukin-1 receptor-associated kinase 4 [EC:2.7.11.1]	http://www.genome.jp/dbget-bin/www_bget?ko:K04733	ko04010;ko04064;ko04620;ko04621;ko04624;ko04722;ko05130;ko05132;ko05133;ko05135;ko05140;ko05142;ko05145;ko05152;ko05161;ko05162;ko05164;ko05168;ko05169;ko05170
Glyma.16G117500	K04733	IRAK4; interleukin-1 receptor-associated kinase 4 [EC:2.7.11.1]	http://www.genome.jp/dbget-bin/www_bget?ko:K04733	ko04010;ko04064;ko04620;ko04621;ko04624;ko04722;ko05130;ko05132;ko05133;ko05135;ko05140;ko05142;ko05145;ko05152;ko05161;ko05162;ko05164;ko05168;ko05169;ko05170
Glyma.16G117567	K10761	THG1; tRNA(His) guanylyltransferase [EC:2.7.7.79]	http://www.genome.jp/dbget-bin/www_bget?ko:K10761	_
Glyma.16G117633	K10761	THG1; tRNA(His) guanylyltransferase [EC:2.7.7.79]	http://www.genome.jp/dbget-bin/www_bget?ko:K10761	_
Glyma.16G117700	K04733	IRAK4; interleukin-1 receptor-associated kinase 4 [EC:2.7.11.1]	http://www.genome.jp/dbget-bin/www_bget?ko:K04733	ko04010;ko04064;ko04620;ko04621;ko04624;ko04722;ko05130;ko05132;ko05133;ko05135;ko05140;ko05142;ko05145;ko05152;ko05161;ko05162;ko05164;ko05168;ko05169;ko05170
Glyma.16G118100	K11778	DHDDS, RER2, SRT1; ditrans,polycis-polyprenyl diphosphate synthase [EC:2.5.1.87]	http://www.genome.jp/dbget-bin/www_bget?ko:K11778	ko00900;ko01110
Glyma.16G118400	K04523	UBQLN, DSK2; ubiquilin	http://www.genome.jp/dbget-bin/www_bget?ko:K04523	ko04141
Glyma.16G118800	K00640	cysE; serine O-acetyltransferase [EC:2.3.1.30]	http://www.genome.jp/dbget-bin/www_bget?ko:K00640	ko00270;ko00920;ko01100;ko01110;ko01120;ko01200;ko01230;ko05111
Glyma.16G118900	K00030	IDH3; isocitrate dehydrogenase (NAD+) [EC:1.1.1.41]	http://www.genome.jp/dbget-bin/www_bget?ko:K00030	ko00020;ko01100;ko01110;ko01120;ko01130;ko01200;ko01210;ko01230
Glyma.16G119200	K20547	CHIB; basic endochitinase B [EC:3.2.1.14]	http://www.genome.jp/dbget-bin/www_bget?ko:K20547	ko00520;ko01100;ko04016
Glyma.16G119800	K04733	IRAK4; interleukin-1 receptor-associated kinase 4 [EC:2.7.11.1]	http://www.genome.jp/dbget-bin/www_bget?ko:K04733	ko04010;ko04064;ko04620;ko04621;ko04624;ko04722;ko05130;ko05132;ko05133;ko05135;ko05140;ko05142;ko05145;ko05152;ko05161;ko05162;ko05164;ko05168;ko05169;ko05170
Glyma.16G120200	K19476	IST1; vacuolar protein sorting-associated protein IST1	http://www.genome.jp/dbget-bin/www_bget?ko:K19476	ko04144
Glyma.16G120600	K20295	COG8; conserved oligomeric Golgi complex subunit 8	http://www.genome.jp/dbget-bin/www_bget?ko:K20295	_
Glyma.16G121300	K12897	TRA2; transformer-2 protein	http://www.genome.jp/dbget-bin/www_bget?ko:K12897	ko03040
Glyma.16G121700	K00472	P4HA; prolyl 4-hydroxylase [EC:1.14.11.2]	http://www.genome.jp/dbget-bin/www_bget?ko:K00472	ko00330;ko01100
Glyma.16G122100	K04733	IRAK4; interleukin-1 receptor-associated kinase 4 [EC:2.7.11.1]	http://www.genome.jp/dbget-bin/www_bget?ko:K04733	ko04010;ko04064;ko04620;ko04621;ko04624;ko04722;ko05130;ko05132;ko05133;ko05135;ko05140;ko05142;ko05145;ko05152;ko05161;ko05162;ko05164;ko05168;ko05169;ko05170
Glyma.16G122200	K01102	PDP; pyruvate dehydrogenase phosphatase [EC:3.1.3.43]	http://www.genome.jp/dbget-bin/www_bget?ko:K01102	_
Glyma.16G122300	K21989	TMEM63; calcium permeable stress-gated cation channel	http://www.genome.jp/dbget-bin/www_bget?ko:K21989	_
Glyma.16G123100	K18757	LARP1; la-related protein 1	http://www.genome.jp/dbget-bin/www_bget?ko:K18757	_
Glyma.16G123700	K03094	SKP1, CBF3D; S-phase kinase-associated protein 1	http://www.genome.jp/dbget-bin/www_bget?ko:K03094	ko04110;ko04111;ko04114;ko04120;ko04141;ko04310;ko04341;ko04350;ko04710;ko05131;ko05132;ko05170;ko05200
Glyma.16G124400	K04392	RAC1; Ras-related C3 botulinum toxin substrate 1	http://www.genome.jp/dbget-bin/www_bget?ko:K04392	ko04010;ko04013;ko04014;ko04015;ko04024;ko04062;ko04071;ko04145;ko04151;ko04310;ko04360;ko04361;ko04370;ko04380;ko04510;ko04520;ko04530;ko04620;ko04650;ko04662;ko04664;ko04666;ko04670;ko04722;ko04810;ko04932;ko04933;ko04972;ko05014;ko05100;ko05120;ko05130;ko05131;ko05132;ko05135;ko05163;ko05167;ko05169;ko05170;ko05200;ko05203;ko05205;ko05210;ko05211;ko05212;ko05231;ko05416;ko05418
Glyma.16G124500	K06662	HRAD17, RAD24; cell cycle checkpoint protein	http://www.genome.jp/dbget-bin/www_bget?ko:K06662	ko04111;ko04113
Glyma.16G125000	K19366	SPG20; spartin	http://www.genome.jp/dbget-bin/www_bget?ko:K19366	ko04144
Glyma.16G125200	K23880	RETREG; reticulophagy regulator	http://www.genome.jp/dbget-bin/www_bget?ko:K23880	_
Glyma.16G125266	K23880	RETREG; reticulophagy regulator	http://www.genome.jp/dbget-bin/www_bget?ko:K23880	_
Glyma.16G125332	K23880	RETREG; reticulophagy regulator	http://www.genome.jp/dbget-bin/www_bget?ko:K23880	_
Glyma.16G125551	K23880	RETREG; reticulophagy regulator	http://www.genome.jp/dbget-bin/www_bget?ko:K23880	_
Glyma.16G125600	K23880	RETREG; reticulophagy regulator	http://www.genome.jp/dbget-bin/www_bget?ko:K23880	_
Glyma.16G125800	K23880	RETREG; reticulophagy regulator	http://www.genome.jp/dbget-bin/www_bget?ko:K23880	_
Glyma.16G126100	K23880	RETREG; reticulophagy regulator	http://www.genome.jp/dbget-bin/www_bget?ko:K23880	_
Glyma.16G126200	K02731	PSMA7; 20S proteasome subunit alpha 4 [EC:3.4.25.1]	http://www.genome.jp/dbget-bin/www_bget?ko:K02731	ko03050
Glyma.16G126300	K03029	PSMD4, RPN10; 26S proteasome regulatory subunit N10	http://www.genome.jp/dbget-bin/www_bget?ko:K03029	ko03050;ko05169
Glyma.16G126400	K01191	MAN2C1; alpha-mannosidase [EC:3.2.1.24]	http://www.genome.jp/dbget-bin/www_bget?ko:K01191	ko00511
Glyma.16G126500	K22547	HAC1; arsenate reductase [EC:1.20.4.1]	http://www.genome.jp/dbget-bin/www_bget?ko:K22547	_
Glyma.16G127200	K09250	CNBP; cellular nucleic acid-binding protein	http://www.genome.jp/dbget-bin/www_bget?ko:K09250	_
Glyma.16G127300	K02641	petH; ferredoxin--NADP+ reductase [EC:1.18.1.2]	http://www.genome.jp/dbget-bin/www_bget?ko:K02641	ko00195;ko01100
Glyma.16G127500	K02987	RP-S4e, RPS4; small subunit ribosomal protein S4e	http://www.genome.jp/dbget-bin/www_bget?ko:K02987	ko03010
Glyma.16G128200	K21804	METTL21A; protein N-lysine methyltransferase METTL21A [EC:2.1.1.-]	http://www.genome.jp/dbget-bin/www_bget?ko:K21804	_
Glyma.16G128600	K13412	CPK; calcium-dependent protein kinase [EC:2.7.11.1]	http://www.genome.jp/dbget-bin/www_bget?ko:K13412	ko04626;ko05145
Glyma.16G128700	K00475	F3H; naringenin 3-dioxygenase [EC:1.14.11.9]	http://www.genome.jp/dbget-bin/www_bget?ko:K00475	ko00941;ko01100;ko01110
Glyma.16G129102	K01179	E3.2.1.4; endoglucanase [EC:3.2.1.4]	http://www.genome.jp/dbget-bin/www_bget?ko:K01179	ko00500;ko01100;ko02020
Glyma.16G129300	K23880	RETREG; reticulophagy regulator	http://www.genome.jp/dbget-bin/www_bget?ko:K23880	_
Glyma.16G129600	K14488	SAUR; SAUR family protein	http://www.genome.jp/dbget-bin/www_bget?ko:K14488	ko04075
Glyma.16G129700	K02938	RP-L8e, RPL8; large subunit ribosomal protein L8e	http://www.genome.jp/dbget-bin/www_bget?ko:K02938	ko03010
Glyma.16G129800	K07304	msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	http://www.genome.jp/dbget-bin/www_bget?ko:K07304	_
Glyma.16G129900	K09578	PIN1; peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 [EC:5.2.1.8]	http://www.genome.jp/dbget-bin/www_bget?ko:K09578	ko04622
Glyma.16G130300	K02155	ATPeV0C, ATP6L; V-type H+-transporting ATPase 16kDa proteolipid subunit	http://www.genome.jp/dbget-bin/www_bget?ko:K02155	ko00190;ko01100;ko04142;ko04145;ko04721;ko04966;ko05110;ko05120;ko05152;ko05165;ko05323
Glyma.16G130400	K23880	RETREG; reticulophagy regulator	http://www.genome.jp/dbget-bin/www_bget?ko:K23880	_
Glyma.16G130500	K11498	CENPE; centromeric protein E	http://www.genome.jp/dbget-bin/www_bget?ko:K11498	_
Glyma.16G131200	K09755	CYP84A, F5H; ferulate-5-hydroxylase [EC:1.14.-.-]	http://www.genome.jp/dbget-bin/www_bget?ko:K09755	ko00940;ko01100;ko01110
Glyma.16G131500	K23880	RETREG; reticulophagy regulator	http://www.genome.jp/dbget-bin/www_bget?ko:K23880	_
Glyma.16G131600	K11674	MCRS1, INO80Q; microspherule protein 1	http://www.genome.jp/dbget-bin/www_bget?ko:K11674	_
Glyma.16G132400	K08272	CAB39, MO25; calcium binding protein 39	http://www.genome.jp/dbget-bin/www_bget?ko:K08272	ko04150;ko04152
Glyma.16G132500	K08726	EPHX2; soluble epoxide hydrolase / lipid-phosphate phosphatase [EC:3.3.2.10 3.1.3.76]	http://www.genome.jp/dbget-bin/www_bget?ko:K08726	ko00590;ko00625;ko01100;ko01120;ko04146
Glyma.16G132600	K15115	SLC25A32, MFT; solute carrier family 25 (mitochondrial folate transporter), member 32	http://www.genome.jp/dbget-bin/www_bget?ko:K15115	_
Glyma.16G132800	K00430	E1.11.1.7; peroxidase [EC:1.11.1.7]	http://www.genome.jp/dbget-bin/www_bget?ko:K00430	ko00940;ko01100;ko01110
Glyma.16G133000	K00430	E1.11.1.7; peroxidase [EC:1.11.1.7]	http://www.genome.jp/dbget-bin/www_bget?ko:K00430	ko00940;ko01100;ko01110
Glyma.16G133500	K08900	BCS1; mitochondrial chaperone BCS1	http://www.genome.jp/dbget-bin/www_bget?ko:K08900	_
Glyma.16G133600	K08900	BCS1; mitochondrial chaperone BCS1	http://www.genome.jp/dbget-bin/www_bget?ko:K08900	_
Glyma.16G134000	K21483	SAMT; salicylate 1-O-methyltransferase [EC:2.1.1.274]	http://www.genome.jp/dbget-bin/www_bget?ko:K21483	_
Glyma.16G134400	K21483	SAMT; salicylate 1-O-methyltransferase [EC:2.1.1.274]	http://www.genome.jp/dbget-bin/www_bget?ko:K21483	_
Glyma.16G134500	K21483	SAMT; salicylate 1-O-methyltransferase [EC:2.1.1.274]	http://www.genome.jp/dbget-bin/www_bget?ko:K21483	_
Glyma.16G134600	K21483	SAMT; salicylate 1-O-methyltransferase [EC:2.1.1.274]	http://www.genome.jp/dbget-bin/www_bget?ko:K21483	_
Glyma.16G134900	K03595	era, ERAL1; GTPase	http://www.genome.jp/dbget-bin/www_bget?ko:K03595	_
Glyma.16G138100	K19600	TULP1; tubby-related protein 1	http://www.genome.jp/dbget-bin/www_bget?ko:K19600	_
Glyma.16G138200	K03357	APC10, DOC1; anaphase-promoting complex subunit 10	http://www.genome.jp/dbget-bin/www_bget?ko:K03357	ko04110;ko04111;ko04113;ko04114;ko04120;ko04914;ko05166
Glyma.16G138800	K08145	SLC2A8, GLUT8; MFS transporter, SP family, solute carrier family 2 (facilitated glucose transporter), member 8	http://www.genome.jp/dbget-bin/www_bget?ko:K08145	_
Glyma.16G139000	K08145	SLC2A8, GLUT8; MFS transporter, SP family, solute carrier family 2 (facilitated glucose transporter), member 8	http://www.genome.jp/dbget-bin/www_bget?ko:K08145	_
Glyma.16G139400	K21630	ZGLP1; GATA-type zinc finger protein 1	http://www.genome.jp/dbget-bin/www_bget?ko:K21630	_
Glyma.16G139500	K06287	maf; septum formation protein	http://www.genome.jp/dbget-bin/www_bget?ko:K06287	_
Glyma.16G139700	K12399	AP3S; AP-3 complex subunit sigma	http://www.genome.jp/dbget-bin/www_bget?ko:K12399	ko04142
Glyma.16G139800	K17964	LRPPRC; leucine-rich PPR motif-containing protein, mitochondrial	http://www.genome.jp/dbget-bin/www_bget?ko:K17964	_
Glyma.16G140200	K03120	TBP, tbp; transcription initiation factor TFIID TATA-box-binding protein	http://www.genome.jp/dbget-bin/www_bget?ko:K03120	ko03022;ko05016;ko05017;ko05165;ko05166;ko05203
Glyma.16G140700	K04733	IRAK4; interleukin-1 receptor-associated kinase 4 [EC:2.7.11.1]	http://www.genome.jp/dbget-bin/www_bget?ko:K04733	ko04010;ko04064;ko04620;ko04621;ko04624;ko04722;ko05130;ko05132;ko05133;ko05135;ko05140;ko05142;ko05145;ko05152;ko05161;ko05162;ko05164;ko05168;ko05169;ko05170
